date,count,sum,high_user_ratio,high_user_ratio_smooth
2026-01-13,154,100,0.6493506493506493,0.7002551088757986
2026-01-14,148,102,0.6891891891891891,0.6748124248124249
2026-01-15,156,100,0.6410256410256411,0.65985515985516
2026-01-16,156,105,0.6730769230769231,0.6677639177639177
2026-01-17,156,102,0.6538461538461539,0.6559829059829061
2026-01-18,152,105,0.6907894736842105,0.6725708502024292
2026-01-19,157,99,0.6305732484076433,0.6584029586460026
2026-01-22,159,103,0.6477987421383647,0.6563871547434063
2026-01-23,150,101,0.6733333333333333,0.6505684412931139
2026-01-24,156,103,0.6602564102564102,0.6604628285760362
2026-01-25,152,101,0.6644736842105263,0.66602114260009
2026-01-26,152,107,0.7039473684210527,0.6762258209626631
2026-01-27,155,101,0.6516129032258065,0.673344651952462
2026-01-28,160,98,0.6125,0.6560200905489532
2026-01-29,154,88,0.5714285714285714,0.6118471582181261
2026-01-30,165,96,0.5818181818181818,0.5885822510822512
